datetime,americano,americano with milk,cappuccino,cocoa,cortado,espresso,hot chocolate,latte
7/31/2024 20:46,0,0,0,1,0,0,0,0
7/31/2024 20:50,0,0,0,0,1,0,0,0
7/31/2024 20:51,0,0,0,0,0,0,0,1
7/31/2024 20:52,0,0,1,0,0,0,0,0
7/31/2024 20:53,0,0,0,0,1,0,0,0
7/31/2024 20:59,0,1,0,0,0,0,0,0
7/31/2024 21:26,0,0,0,0,0,0,0,1
7/31/2024 21:54,0,0,0,0,0,0,0,1
7/31/2024 21:55,0,0,0,0,0,0,0,1
8/1/2024 7:31,0,1,0,0,0,0,0,0
8/1/2024 9:25,0,1,0,0,0,0,0,0
8/1/2024 11:04,0,1,0,0,0,0,0,0
8/1/2024 11:22,0,1,0,0,0,0,0,0
8/1/2024 13:22,0,0,0,0,1,0,0,0
8/1/2024 13:23,0,0,1,0,0,0,0,0
8/1/2024 13:49,0,0,1,0,0,0,0,0
8/1/2024 15:43,0,1,0,0,0,0,0,0
8/1/2024 16:24,0,1,0,0,0,0,0,0
8/1/2024 16:26,1,0,0,0,0,0,0,0
8/1/2024 17:23,1,0,0,0,0,0,0,0
8/1/2024 20:41,0,0,1,0,0,0,0,0
8/2/2024 9:01,0,1,0,0,0,0,0,0
8/2/2024 9:35,0,1,0,0,0,0,0,0
8/2/2024 11:09,0,0,0,0,1,0,0,0
8/2/2024 18:08,0,1,0,0,0,0,0,0
8/2/2024 21:23,0,0,0,0,0,0,0,1
8/3/2024 8:53,0,1,0,0,0,0,0,0
8/3/2024 9:37,0,1,0,0,0,0,0,0
8/3/2024 9:38,0,1,0,0,0,0,0,0
8/3/2024 10:12,0,1,0,0,0,0,0,0
8/3/2024 11:20,0,0,0,0,1,0,0,0
8/3/2024 11:21,0,0,0,0,1,0,0,0
8/3/2024 11:56,0,0,0,0,0,1,0,0
8/3/2024 11:57,0,1,0,0,0,0,0,0
8/3/2024 12:03,0,1,0,0,0,0,0,0
8/3/2024 16:54,0,1,0,0,0,0,0,0
8/3/2024 18:38,0,0,1,0,0,0,0,0
8/3/2024 21:30,0,0,0,0,0,0,0,1
8/3/2024 21:33,0,0,0,0,0,0,0,1
8/4/2024 8:18,0,0,1,0,0,0,0,0
8/4/2024 10:37,0,1,0,0,0,0,0,0
8/4/2024 11:50,0,0,1,0,0,0,0,0
8/4/2024 11:52,0,1,0,0,0,0,0,0
8/4/2024 15:33,0,0,1,0,0,0,0,0
8/4/2024 15:35,0,0,1,0,0,0,0,0
8/5/2024 8:50,0,0,0,0,1,0,0,0
8/5/2024 9:19,0,1,0,0,0,0,0,0
8/5/2024 11:20,0,0,0,0,1,0,0,0
8/5/2024 13:45,0,0,1,0,0,0,0,0
8/5/2024 16:05,0,0,0,0,0,0,0,1
8/5/2024 16:07,0,0,0,0,0,0,0,1
8/5/2024 17:44,0,0,0,0,0,0,0,1
8/5/2024 17:45,0,1,0,0,0,0,0,0
8/5/2024 19:20,0,0,0,0,0,0,0,1
8/5/2024 19:34,0,0,0,0,0,0,0,1
8/5/2024 20:49,0,0,0,1,0,0,0,0
8/5/2024 20:50,0,0,0,1,0,0,0,0
8/5/2024 22:43,0,1,0,0,0,0,0,0
8/6/2024 10:21,0,0,0,0,1,0,0,0
8/6/2024 10:32,0,0,0,0,0,0,1,0
8/6/2024 17:40,0,0,1,0,0,0,0,0
8/6/2024 17:42,0,0,0,0,0,0,0,1
8/6/2024 17:44,0,0,0,1,0,0,0,0
8/6/2024 19:04,0,0,0,0,0,0,0,1
8/6/2024 19:05,0,1,0,0,0,0,0,0
8/6/2024 20:04,0,0,0,0,0,0,0,1
8/7/2024 8:55,0,1,0,0,0,0,0,0
8/7/2024 12:12,1,0,0,0,0,0,0,0
8/7/2024 12:13,1,0,0,0,0,0,0,0
8/7/2024 13:11,0,0,0,0,0,1,0,0
8/7/2024 16:19,1,0,0,0,0,0,0,0
8/7/2024 19:36,0,0,0,0,0,0,0,1
8/7/2024 20:40,0,0,0,1,0,0,0,0
8/7/2024 21:18,0,0,1,0,0,0,0,0
8/7/2024 22:28,0,0,0,0,0,0,0,1
8/7/2024 22:32,0,0,0,0,0,0,0,1
8/8/2024 8:46,0,0,0,0,0,1,0,0
8/8/2024 8:47,0,0,0,0,1,0,0,0
8/8/2024 12:27,0,1,0,0,0,0,0,0
8/8/2024 12:43,0,0,0,0,1,0,0,0
